item_id,quantity
214697872,6
214697874,1
214697876,5
214697878,3
214697885,8
214697887,6
214697889,4
214697893,14
214697900,1
214697902,8
214697904,6
214697906,1
214697910,5
214697912,10
214697915,2
214697917,2
214697919,14
214697921,2
214697923,10
214697925,23
214697927,3
214697932,1
214697947,1
214697951,1
214697962,1
214697972,1
214697977,2
214697981,1
214697990,3
214697996,2
214698002,1
214698009,61
214698011,28
214698013,21
214698015,4
214698026,1
214698028,2
214698030,4
214698037,8
214698054,8
214698056,3
214698058,1
214698210,14
214698212,10
214698416,1
214698418,19
214698420,27
214698429,13
214698431,22
214698433,37
214698435,8
214698442,4
214698446,54
214698452,1
214698455,3
214698457,18
214698463,22
214698465,91
214698467,15
214698470,15
214698476,28
214698482,15
214698485,39
214698487,6
214698489,23
214698491,3
214698493,21
214698497,22
214698500,49
214698504,22
214698575,53
214698577,55
214698579,5
214698581,52
214698583,46
214698585,11
214698587,7
214698590,7
214698592,19
214698596,2
214698620,2
214698622,4
214698643,1
214698654,1
214698658,3
214698660,2
214698677,4
214698680,2
214698682,6
214698684,1
214698688,2
214698692,1
214698697,1
214698699,2
214698712,1
214698714,4
214698725,1
214698740,1
214698744,1
214698765,1
214698795,1
214698797,1
214698804,1
214698806,1
214698902,3
214698905,2
214698932,3
214699010,7
214699012,1
214699020,15
214699022,9
214699025,277
214699029,30
214699031,8
214699033,13
214699035,17
214699037,6
214699044,278
214699048,7
214699050,21
214699059,11
214699065,28
214699067,36
214699070,6
214699072,7
214699076,4
214699078,10
214699080,4
214699082,4
214699085,2
214699196,3
214699200,3
214699202,7
214699207,13
214699209,1
214699213,9
214699220,2
214699224,1
214699226,6
214699228,10
214699230,3
214699232,3
214699256,11
214699258,8
214699260,8
214699262,4
214699265,26
214699267,1
214699271,1
214699282,3
214699284,5
214699286,2
214699295,4
214699297,11
214699299,4
214699301,20
214699303,6
214699310,9
214699312,5
214699412,87
214699449,5
214699515,2
214699517,7
214699520,4
214699571,2
214699573,2
214699575,18
214699582,1
214699584,1
214699595,2
214699597,7
214699599,12
214699601,6
214699607,1
214699616,2
214699618,2
214699633,3
214699644,1
214699650,6
214699732,2
214699742,20
214699770,2
214699837,16
214699843,1
214699845,2
214699847,13
214699850,2
214699867,4
214699869,2
214699871,11
214699873,14
214699882,2
214699884,30
214699886,7
214699888,51
214699918,11
214700000,1038
214700002,1244
214700010,6
214700102,2
214700105,6
214700115,2
214700214,2
214700368,2
214700379,2
214700383,3
214700385,3
214700387,1
214700392,2
214700407,1
214700432,1
214700435,2
214700437,111
214700492,1
214700495,2
214700497,1
214700499,2
214700602,3
214700606,12
214700608,3
214700612,59
214700615,87
214700619,2
214700621,1
214700623,2
214700630,1
214700632,2
214700645,1
214700709,1
214700722,1
214700726,1
214700732,2
214700739,1
214700741,1
214700745,1
214700752,12
214700754,2
214700756,4
214700758,2
214700762,2
214700765,3
214700767,2
214700769,7
214700771,1
214700777,2
214700788,1
214700799,14
214700867,62
214700876,150
214700878,48
214700885,381
214700955,24
214700960,24
214700964,16
214700966,6
214700987,13
214700990,214
214700992,220
214701086,10
214701090,5
214701092,3
214701095,4
214701101,1
214701105,1
214701112,1
214701114,1
214701120,2
214701135,1
214701148,3
214701170,1
214701172,2
214701174,1
214701182,2
214701187,1
214701191,2
214701210,1
214701212,229
214701215,15
214701234,6
214701236,25
214701238,3
214701240,32
214701242,36
214701279,6
214701281,6
214701283,9
214701285,2
214701287,4
214701302,2
214701305,39
214701307,552
214701309,54
214701324,7
214701328,1
214701330,1
214701343,15
214701352,1
214701354,1
214701356,1
214701478,4
214701480,5
214701482,1
214701485,3
214701487,2
214701493,1
214701495,2
214701605,3
214701607,8
214701615,2
214701617,7
214701624,2
214701626,2
214701628,2
214701637,4
214701639,3
214701641,1
214701643,1
214701645,1
214701647,1
214701650,2
214701682,11
214701684,12
214701686,1
214701710,1
214701720,1
214701722,1
214701733,1
214701735,3
214701737,1
214701742,9
214701746,1
214701748,1
214701755,1
214701778,14
214701780,10
214701782,5
214701785,2
214701787,1111
214701797,7
214701800,10
214701802,8
214701806,5
214701812,26
214701819,3
214701821,1
214701823,3
214701825,6
214701830,1
214702552,3
214702592,1
214702595,2
214702597,2
214702601,1
214702605,1
214702676,2
214702680,2
214702687,2
214702689,9
214702693,1
214702700,2
214702702,4
214702704,1
214702708,1
214702715,1
214702725,9
214702730,1
214702738,4
214702740,19
214702747,48
214702749,12
214702751,7
214702764,1
214702766,4
214702768,3
214702770,8
214702772,4
214702781,3
214702783,1
214702787,7
214702794,7
214702796,37
214702800,3
214702809,6
214702811,1
214702824,10
214702826,10
214702828,3
214702830,1
214702832,3
214702835,6
214702837,6
214702839,17
214702841,4
214702843,9
214702852,2
214702854,3
214702856,9
214702858,1
214702862,18
214702865,8
214702869,14
214702871,4
214702877,13
214702882,24
214702884,18
214702886,11
214702892,3
214702895,284
214702897,1
214702901,1
214702903,3
214702905,87
214702907,4
214702912,22
214702918,40
214702920,43
214702925,62
214702927,87
214702929,70
214702931,112
214702933,149
214702944,33
214703015,3
214703741,2
214703743,1
214703756,20
214703771,13
214703790,35
214703795,26
214703801,23
214703902,13
214703904,35
214704013,1
214704032,1
214704045,1
214704052,2
214704155,3
214704157,10
214704178,5
214704180,353
214704182,366
214704187,155
214704275,9
214704279,2
214704292,6
214705003,3
214705018,8
214705020,5
214705022,1
214705044,6
214705055,2
214705057,5
214705061,86
214705074,1
214705078,25
214705082,11
214705087,2
214705093,6
214705097,9
214705100,74
214705102,4
214705115,161
214705117,22
214705119,39
214705127,12
214705134,9
214705136,1
214705145,33
214705147,3
214705155,187
214705205,40
214705207,11
214705209,29
214705258,45
214705260,48
214705352,86
214705361,52
214705363,28
214705367,3
214705370,59
214705487,7
214705490,2
214705492,1
214705494,9
214705498,5
214705505,3
214705513,1
214705515,2
214705517,1
214705520,4
214705522,2
214705524,2
214705528,3
214705530,5
214705532,4
214705537,3
214705539,1
214705541,1
214705545,1
214705550,1
214705552,1
214705554,1
214705558,2
214705560,7
214705562,2
214705565,1
214705567,7
214705569,16
214705571,2
214705580,1
214705582,1
214705586,1
214705588,1
214705601,2
214705603,1
214705607,4
214705610,1
214705614,2
214705635,1
214705637,7
214705640,16
214705642,3
214705644,4
214705655,7
214705659,184
214705661,6
214705663,10
214705667,1
214705670,5
214705672,6
214705674,1
214705682,4
214705687,4
214705691,17
214705693,1
214705695,1
214705697,1
214705706,1
214705712,1
214705715,1
214705717,5
214705721,1
214705730,5
214705734,70
214705736,153
214705740,154
214705745,9
214705747,19
214705749,1
214705757,166
214705777,2
214705779,1
214705787,99
214705790,114
214705792,177
214705794,15
214705903,19
214705905,39
214705907,44
214705942,39
214705976,2
214705985,7
214705991,410
214705993,24
214705997,83
214706006,1
214706102,109
214706105,13
214706109,1
214706113,56
214706117,1
214706147,173
214706150,162
214706152,7
214706167,15
214706169,22
214706175,2
214706180,195
214706188,2
214706203,16
214706205,112
214706210,7
214706212,6
214706214,92
214706216,977
214706272,74
214706274,1
214706278,3
214706280,7
214706308,1
214706321,1
214706332,2
214706353,2
214706366,1
214706417,10
214706422,9
214706424,1
214706428,211
214706430,1
214706432,125
214706437,38
214706441,102
214706443,22
214706445,198
214706447,3
214706450,25
214706452,297
214706458,1
214706460,419
214706462,14
214706465,20
214706467,2
214706473,96
214706482,1
214706486,100
214707810,2
214707812,32
214707815,12
214707817,14
214707819,2
214707821,4
214707825,7
214707830,17
214707853,23
214707864,1
214707875,63
214707877,52
214707879,16
214707883,7
214707896,12
214707898,29
214707900,6
214707902,3
214707905,11
214707907,9
214707909,17
214707911,36
214707915,3
214707917,8
214707922,2
214707930,7
214707932,21
214707941,24
214707943,15
214707945,20
214707950,3
214707952,12
214707965,2
214707969,1
214707971,5
214707975,2
214707977,1
214707980,2
214707984,5
214707992,3
214707995,24
214707999,8
214708016,16
214708018,17
214708027,3
214708029,45
214708031,5
214708035,2
214708037,31
214708040,16
214708044,397
214708046,16
214708048,7
214708059,3
214708063,133
214708078,1
214708080,1
214708082,1
214708134,2
214708151,5
214708168,57
214708170,6
214708172,4
214708198,1
214708200,1
214708202,35
214708207,13
214708209,11
214708211,176
214708213,7
214708215,1
214708235,12
214708239,8
214708265,1
214708267,1
214708271,1
214708290,5
214708303,36
214708305,121
214708307,46
214708318,18
214708320,32
214708322,10
214708325,21
214708327,1
214708333,1
214708335,5
214708346,6
214708348,22
214708350,19
214708352,8
214708355,6
214708357,8
214708359,15
214708361,5
214708363,4
214708365,18
214708367,11
214708370,17
214708372,296
214708374,231
214708389,11
214708393,2
214708395,16
214708397,10
214708400,3
214708402,32
214708404,28
214708406,2
214708436,4
214708438,2
214708440,2
214708442,7
214708627,1
214708629,10
214708631,11
214708633,2
214708646,2
214708650,2
214708655,5
214708659,1
214708961,1
214708963,6
214708965,1
214708974,3
214708976,3
214708978,1
214708982,13
214708985,7
214708987,1
214708989,2
214708991,2
214708995,1
214709000,3
214709002,5
214709004,5
214709006,1
214709008,3
214709019,1
214709021,5
214709023,2
214709027,1
214709032,3
214709036,2
214709038,5
214709045,1
214709053,1
214709055,4
214709057,3
214709060,6
214709062,8
214709064,1
214709070,6
214709072,7
214709075,32
214709079,3
214709081,1
214709083,1
214709085,7
214709087,5
214709090,11
214709092,5
214709094,2
214709096,8
214709100,3
214709102,1
214709105,5
214709109,1
214709111,5
214709113,6
214709115,3
214709117,1
214709120,2
214709122,1
214709130,1
214709132,1
214709135,1
214709137,6
214709141,1
214709145,1
214709147,5
214709150,6
214709152,5
214709154,2
214709156,2
214709160,3
214709162,1
214709165,3
214709167,2
214709173,8
214709175,1
214709177,2
214709180,3
214709184,5
214709186,3
214709192,2
214709195,3
214709197,1
214709199,4
214709201,8
214709207,1
214709210,10
214709212,1
214709214,6
214709216,3
214709220,6
214709222,4
214709225,3
214709227,7
214709229,1
214709231,7
214709233,1
214709248,3
214709250,3
214709252,55
214709255,4
214709259,7
214709261,17
214709263,3
214709267,10
214709270,1
214709272,1
214709276,2
214709280,4
214709289,3
214709293,8
214709295,3
214709297,1
214709302,9
214709304,5
214709308,1
214709312,2
214709317,31
214709319,6
214709323,6
214709325,3
214709332,6
214709334,3
214709336,17
214709342,13
214709345,11
214709347,3
214709435,1
214709456,1
214709482,1
214709544,4
214709546,6
214709550,3
214709552,1
214709561,3
214709572,2
214709580,9
214709582,21
214709585,10
214709587,61
214709589,41
214709595,79
214709597,1
214709600,3
214709604,1
214709606,7
214709608,5
214709617,8
214709619,19
214709621,14
214709625,64
214709630,59
214709632,7
214709634,375
214709638,79
214709640,1
214709645,87
214709649,38
214709653,30
214709662,60
214709666,22
214709668,31
214709672,3
214709675,5
214709677,5
214709679,8
214709681,10
214709685,61
214709690,41
214709696,1
214709700,6
214709702,52
214709707,24
214709722,35
214709735,172
214709737,51
214709741,54
214709745,85
214709747,50
214709788,3
214709792,348
214709801,23
214709805,1
214709807,369
214709814,80
214709820,113
214709822,59
214709934,1
214709940,5
214709949,1
214709951,3
214709968,1
214709970,234
214709975,93
214709979,38
214709994,1
214709996,14
214710013,69
214710043,1
214710050,7
214710062,212
214710069,20
214710071,21
214710073,39
214710075,12
214710077,16
214710080,8
214710088,103
214710090,102
214710092,40
214710097,416
214710099,80
214710101,287
214710129,2
214710131,3
214710135,16
214710137,23
214710140,10
214710146,19
214710150,65
214710152,512
214710155,28
214710157,1
214710159,275
214710182,4
214710240,3
214710242,1
214710251,3
214710275,18
214710283,9
214710285,9
214710287,3
214710292,6
214710294,16
214710296,10
214710300,11
214710309,71
214710317,53
214710326,11
214710328,58
214710332,8
214710335,6
214710360,13
214710399,7
214710592,1
214710607,1
214710615,1
214710735,1
214710737,1
214710742,2
214710778,2
214710791,1
214710793,4
214710836,4
214710851,1
214710855,3
214710896,1
214710898,1
214710900,22
214710902,6
214710905,10
214710917,8
214710922,4
214710943,9
214710945,12
214710950,15
214710952,6
214710954,17
214710956,18
214710958,12
214710960,8
214710962,11
214710965,1
214710967,3
214710969,1
214710971,22
214710973,1
214710975,5
214710980,1
214710984,3
214710986,4
214710995,1
214710997,4
214711003,72
214711005,1
214711007,5
214711012,8
214711014,4
214711016,5
214711020,10
214711027,11
214711029,37
214711033,2
214711035,1
214711037,12
214711040,29
214711042,23
214711044,16
214711046,61
214711048,5
214711055,14
214711059,2
214711061,3
214711063,1
214711065,20
214711067,29
214711070,6
214711072,9
214711074,39
214711078,114
214711080,4
214711082,58
214711085,9
214711087,69
214711089,2
214711093,5
214711095,5
214711097,14
214711100,18
214711153,46
214711205,268
214711209,8
214711211,4
214711213,4
214711247,233
214711254,2
214711262,46
214711267,149
214711269,21
214711271,67
214711277,55
214711280,373
214711284,120
214711290,4
214711295,146
214711297,433
214711299,2
214711307,937
214711310,12
214711312,397
214711314,12
214711318,39
214711322,6
214711331,5
214711333,10
214711335,2
214711337,1
214711340,3
214711342,1
214711344,1
214711348,276
214711359,1
214711385,2
214711387,1
214711391,5
214711395,1
214711400,2
214711406,2
214711408,46
214711430,1
214711438,315
214711447,1
214711470,1
214711472,1
214711477,9
214711479,3
214711481,1
214711485,1
214711492,1
214711496,13
214711507,1
214711509,128
214711517,326
214711524,184
214711537,183
214711541,53
214711543,2
214711552,1
214711556,83
214711569,124
214711575,32
214711590,6
214711592,5
214711595,2
214711610,1
214711614,43
214711620,1
214711622,1
214711631,1
214711633,3
214711635,41
214711642,94
214711648,14
214711650,5
214711652,105
214711657,26
214711661,4
214711670,5
214711678,3
214711680,12
214711682,61
214711697,3
214711710,3
214711755,1
214711760,3
214711785,14
214711792,3
214711796,9
214711798,6
214711802,1
214711807,1
214711813,2
214711817,6
214711820,12
214711822,9
214711824,1
214711832,1
214711835,1
214711837,1
214711873,3
214711903,25
214711910,2
214711925,1
214711927,1
214711931,1
214711935,2
214711937,1
214711940,1
214711952,59
214711961,13
214711963,4
214711965,25
214711972,2
214711974,2
214711976,1
214711978,1
214712017,3
214712049,1
214712051,182
214712053,1
214712055,59
214712075,5
214712079,66
214712096,18
214712098,2
214712102,9
214712105,3
214712107,106
214712111,3
214712113,7
214712115,16
214712120,122
214712124,504
214712126,777
214712130,44
214712132,265
214712135,3
214712137,13
214712141,2
214712143,6
214712154,1
214712156,2
214712173,4
214712175,20
214712177,16
214712186,1
214712214,1
214712229,260
214712233,1
214712235,1515
214712237,1035
214712240,88
214712242,785
214712244,183
214712270,322
214712272,170
214712274,58
214712276,29
214712278,266
214712285,7
214712287,9
214712289,4
214712291,4
214712300,7
214712304,1
214712312,2
214712319,5
214712323,1
214712336,5
214712340,1
214712342,10
214712347,2
214712353,3
214712362,1
214712364,2
214712370,4
214712375,5
214712379,7
214712383,1
214712387,1
214712402,62
214712430,1
214712435,2
214712437,1
214712439,1
214712443,8
214712456,3
214712467,3
214712469,2
214712471,4
214712473,1
214712488,4
214712505,1
214712507,18
214712510,3
214712512,1
214712514,4
214712516,7
214712522,8
214712525,4
214712527,1
214712529,2
214712531,2
214712533,3
214712537,53
214712542,8
214712544,144
214712548,14
214712550,13
214712552,38
214712555,5
214712559,23
214712561,1
214712572,2
214712574,2
214712580,1
214712593,2
214712595,7
214712597,4
214712600,2
214712634,2
214712636,9
214712647,1
214712651,5
214712653,11
214712666,7
214712668,15
214712670,23
214712675,23
214712681,1
214712683,4
214712687,16
214712690,11
214712692,1
214712694,10
214712696,21
214712698,9
214712702,9
214712709,7
214712722,30
214712730,19
214712732,6
214712741,17
214712743,37
214712747,38
214712750,84
214712752,78
214712754,21
214712756,9
214712758,14
214712760,2
214712786,13
214712790,9
214712797,7
214712799,2
214712801,2
214712803,5
214712807,24
214712812,13
214712818,7
214712822,2
214712825,30
214712831,2
214712833,59
214712837,30
214712844,4
214712846,28
214712848,10
214712855,17
214712876,4
214712880,1
214712882,1
214712885,1
214712887,2
214712900,2
214712902,4
214712904,3
214712908,1
214712910,3
214712912,1
214712919,1
214712921,1
214712927,1
214712936,1
214712938,1
214712940,1
214712945,1
214712955,1
214712957,1
214712960,4
214712962,4
214712964,5
214712966,2
214712968,2
214712970,3
214712972,1
214712975,1
214712977,1
214712981,1
214712985,1
214713002,2
214713005,1
214713007,1
214713011,1
214713030,7
214713032,4
214713041,1
214713043,1
214713062,1
214713065,1
214713067,1
214713075,5
214713084,1
214713086,1
214713090,5
214713092,2
214713099,2
214713105,1
214713107,1
214713114,4
214713118,1
214713120,6
214713122,2
214713125,5
214713127,1
214713129,1
214713131,2
214713148,1
214713191,1
214713215,1
214713219,1
214713238,1
214713242,2
214713253,1
214713255,1
214713257,1
214713262,1
214713264,2
214713266,1
214713300,3
214713352,15
214713354,1
214713356,1
214713360,1
214713362,1
214713367,1
214713369,2
214713377,1
214713380,1
214713384,1
214713395,2
214713401,67
214713403,6
214713410,2
214713412,1
214713414,2
214713427,2
214713431,1
214713515,1
214713521,1
214713581,1
214713585,2
214713592,1
214713594,1
214713615,1
214713658,2
214713688,1
214713815,1
214713821,21
214713823,4
214713827,3
214713830,1
214713834,2
214713847,3
214713849,2
214713870,4
214713872,3
214713875,2
214713883,1
214713885,1
214713892,1
214713894,1
214713924,13
214713926,9
214713928,17
214713930,5
214713932,5
214713935,7
214713937,5
214713939,2
214713941,1
214713945,2
214713947,3
214713950,14
214713952,2
214713954,21
214713956,16
214713958,2
214713960,9
214713962,7
214713965,5
214713967,1
214713969,2
214713973,11
214713975,2
214713980,2
214713982,5
214713986,1
214713990,2
214713995,22
214713997,3
214713999,22
214714001,3
214714003,8
214714005,2
214714007,4
214714010,2
214714012,14
214714014,18
214714033,1
214714035,5
214714040,1
214714046,1
214714078,2
214714087,3
214714089,1
214714106,2
214714108,2
214714134,2
214714333,2
214714335,1
214714337,1
214714340,1
214714342,6
214714344,1
214714346,3
214714505,3
214714509,4
214714520,3
214714530,6
214714532,2
214714535,1
214714537,4
214714541,6
214714545,1
214714547,2
214714550,1
214714552,3
214714567,7
214714573,13
214714577,18
214714580,4
214714582,2
214714584,6
214714586,96
214714588,2
214714590,3
214714592,2
214714595,7
214714597,9
214714599,1
214714603,1
214714605,3
214714625,18
214714629,7
214714631,18
214714635,20
214714637,90
214714640,83
214714642,16
214714644,3
214714663,151
214714665,131
214714667,12
214714670,1
214714672,4
214714674,9
214714676,2
214714678,1
214714680,14
214714682,36
214714685,7
214714687,1
214714689,7
214714691,3
214714693,8
214714697,70
214714710,21
214714712,164
214714715,150
214714717,170
214714719,53
214714721,285
214714723,2
214714725,3
214714727,3
214714730,1
214714732,7
214714734,6
214714736,1
214714740,8
214714742,2
214714745,12
214714747,4
214714749,1
214714751,1
214714755,726
214714757,296
214714760,85
214714762,31
214714764,19
214714766,14
214714779,31
214714785,72
214714790,107
214714792,12
214714794,438
214714798,2
214714800,10
214714805,105
214714807,3
214714813,1
214714815,1
214714817,3
214714820,7
214714822,2
214714824,2
214714835,4
214714837,3
214714839,2
214714841,1
214714850,19
214714854,4
214714880,735
214714882,24
214714884,12
214714886,5
214714888,10
214714890,4
214714892,8
214714895,1
214714897,2
214714899,4
214714901,24
214714903,1
214714905,25
214714907,12
214714910,17
214714912,18
214714914,17
214714916,5
214714918,12
214714922,54
214714927,103
214714929,46
214714933,20
214714935,10
214714959,1
214714963,1
214714991,1
214714993,1
214714997,2
214715002,1
214715008,2
214715017,1
214715019,2
214715025,1
214715051,1
214715060,2
214715068,1
214715070,1
214715077,1
214715079,1
214715083,3
214715092,1
214715096,3
214715098,1
214715102,4
214715111,2
214715113,2
214715216,1
214715270,2
214715272,1
214715274,4
214715276,2
214715278,1
214715282,1
214715285,1
214715490,1
214715492,1
214715518,2
214715527,1
214715531,3
214715537,1
214715542,1
214715544,1
214715548,1
214715606,1
214715625,4
214715630,1
214715634,1
214715861,5
214715863,3
214715865,4
214715867,7
214715872,2
214715887,3
214715891,18
214715897,3
214715900,5
214715902,7
214715910,2
214715915,4
214715925,18
214715927,4
214715953,6
214715955,4
214715972,2
214715990,4
214715994,3
214716015,12
214716017,3
214716020,16
214716022,11
214716024,5
214716039,2
214716041,2
214716050,1
214716065,12
214716067,10
214716069,3
214716071,3
214716073,8
214716080,3
214716082,16
214716084,5
214716088,19
214716090,8
214716097,6
214716099,2
214716101,1
214716103,3
214716105,2
214716110,302
214716114,56
214716116,17
214716118,189
214716120,26
214716122,8
214716125,6
214716131,5
214716133,6
214716137,1
214716140,4
214716142,5
214716148,3
214716150,1
214716152,5
214716155,6
214716159,2
214716161,3
214716167,9
214716170,5
214716172,2
214716176,2
214716178,16
214716185,1
214716202,6
214716204,8
214716206,4
214716210,2
214716212,3
214716215,1
214716217,14
214716221,9
214716223,7
214716225,3
214716227,20
214716232,20
214716234,14
214716236,11
214716240,8
214716242,9
214716245,9
214716249,16
214716251,8
214716253,8
214716255,11
214716257,3
214716262,3
214716275,6
214716277,3
214716283,1
214716287,1
214716290,3
214716292,3
214716296,1
214716300,2
214716305,1
214716317,1
214716322,1
214716332,2
214716335,4
214716337,4
214716339,19
214716341,3
214716343,26
214716345,4
214716352,3
214716360,6
214716365,16
214716369,8
214716371,5
214716380,2
214716384,8
214716407,1
214716461,41
214716463,32
214716465,4
214716467,45
214716478,5
214716495,1
214716502,2
214716510,13
214716512,77
214716577,165
214716579,33
214716581,374
214716583,6
214716596,2
214716607,24
214716624,1
214716626,20
214716635,238
214716637,3
214716639,366
214716641,103
214716643,103
214716645,397
214716647,1
214716654,572
214716658,89
214716660,204
214716667,35
214716669,1
214716671,2025
214716673,89
214716682,3
214716684,2
214716686,7
214716688,15
214716690,15
214716707,1740
214716710,660
214716714,1703
214716716,1
214716718,2
214716720,1
214716731,1
214716733,2
214716746,1770
214716752,11
214716765,2
214716767,1
214716780,1
214716782,2
214716789,4
214716791,2
214716793,3
214716819,1
214716840,1
214716853,1
214716872,1
214716877,1
214716890,1
214716902,58
214716907,4
214716909,68
214716913,1
214716917,2
214716920,1
214716924,227
214716926,626
214716928,1304
214716930,878
214716932,953
214716935,544
214716937,518
214716939,359
214716941,316
214716943,130
214716945,72
214716947,80
214716950,60
214716952,39
214716954,21
214716956,24
214716958,9
214716960,8
214716962,5
214716965,31
214716967,36
214716969,5
214716971,775
214716973,762
214716975,220
214716977,427
214716980,277
214716982,1491
214716984,1054
214716986,354
214716988,30
214716990,28
214716992,25
214716995,14
214716997,26
214716999,25
214717001,10
214717003,2518
214717005,623
214717007,794
214717010,11
214717012,23
214717014,28
214717016,5
214717018,14
214717020,10
214717022,13
214717025,3
214717027,2
214717035,1
214717046,36
214717048,233
214717057,16
214717061,364
214717063,329
214717065,26
214717072,6
214717078,1
214717082,43
214717085,65
214717087,116
214717089,41
214717091,26
214717093,69
214717095,30
214717097,357
214717104,2
214717115,53
214717125,3
214717127,6
214717136,1
214717138,1
214717147,8
214717149,2
214717164,1
214717175,2
214717179,1
214717183,1
214717187,5
214717202,3
214717205,1
214717207,2
214717213,2
214717230,1
214717232,1
214717241,4
214717243,2
214717247,76
214717250,5
214717260,8
214717262,239
214717265,42
214717267,5
214717271,10
214717273,63
214717275,43
214717277,5
214717284,124
214717286,76
214717288,90
214717292,23
214717295,27
214717299,2
214717301,6
214717303,15
214717305,81
214717307,374
214717310,41
214717312,15
214717314,16
214717316,20
214717318,13
214717320,119
214717322,4
214717325,14
214717329,24
214717331,211
214717357,3
214717391,1
214717393,8
214717397,54
214717400,48
214717402,36
214717406,67
214717410,25
214717412,77
214717415,1
214717421,1
214717427,168
214717436,40
214717438,18
214717440,71
214717496,2
214717498,52
214717505,1
214717507,120
214717509,10
214717511,139
214717513,3
214717515,86
214717517,8
214717520,19
214717522,178
214717524,44
214717526,21
214717528,55
214717537,2
214717539,139
214717541,9
214717552,3
214717556,5
214717558,5
214717560,29
214717562,308
214717565,10
214717567,35
214717569,24
214717571,34
214717577,5
214717603,2
214717610,11
214717612,62
214717614,127
214717616,26
214717618,31
214717620,87
214717622,77
214717625,77
214717627,36
214717631,3
214717633,3
214717665,2
214717667,1
214717672,1
214717691,3
214717700,4
214717721,84
214717723,14
214717725,10
214717730,3
214717738,55
214717740,1
214717742,14
214717751,128
214717753,32
214717755,65
214717757,81
214717760,28
214717762,2
214717764,52
214717766,32
214717768,3
214717770,30
214717772,18
214717775,24
214717777,147
214717781,11
214717783,8
214717785,114
214717787,12
214717790,29
214717794,25
214717796,8
214717798,70
214717800,16
214717802,100
214717805,18
214717807,18
214717809,26
214717811,10
214717813,3
214717815,18
214717817,9
214717820,24
214717822,45
214717824,178
214717826,57
214717828,42
214717830,32
214717832,43
214717837,9
214717839,4
214717847,18
214717850,30
214717860,134
214717862,12
214717867,305
214717875,3
214717877,51
214717880,10
214717888,460
214717890,10
214717895,1
214718102,21
214718105,2
214718107,2
214718109,1
214718117,17
214718120,4
214718122,1
214718130,1
214718141,4
214718143,2
214718145,4
214718150,3
214718154,3
214718156,1
214718158,80
214718160,354
214718162,135
214718165,44
214718167,38
214718169,278
214718171,1
214718173,60
214718175,5
214718177,18
214718180,6
214718182,23
214718184,3
214718186,1
214718188,2
214718197,85
214718199,143
214718201,72
214718203,253
214718205,26
214718207,365
214718210,326
214718212,93
214718216,257
214718218,7
214718220,496
214718246,10
214718248,132
214718252,86
214718255,96
214718265,1
214718267,2
214718270,28
214718272,7
214718274,8
214718278,4
214718285,3
214718289,3
214718291,5
214718293,2
214718295,8
214718297,6
214718300,9
214718302,19
214718304,1
214718306,6
214718308,9
214718310,12
214718312,13
214718315,62
214718317,5
214718319,17
214718321,10
214718336,1
214718340,1
214718353,1
214718355,3
214718357,4
214718360,1
214718362,1
214718366,1
214718368,3
214718370,5
214718372,392
214718375,1
214718377,131
214718379,42
214718385,69
214718387,118
214718390,28
214718392,11
214718396,186
214718398,235
214718400,46
214718405,47
214718409,33
214718411,12
214718413,2
214718415,19
214718535,1
214718589,1
214718591,1
214718917,3
214719009,1
214719161,4
214719403,2
214719515,1
214719641,1
214719742,1
214719765,1
214719838,1
214719849,1
214719896,1
214720033,2
214720157,1
214720232,1
214720265,1
214720337,2
214720340,1
214720475,1
214720730,1
214721276,1
214721675,1
214722163,1
214722223,1
214722433,2
214722478,1
214722487,1
214722510,1
214722587,1
214722650,1
214722654,1
214723102,2
214723162,1
214723177,2
214723179,2
214723252,1
214723387,1
214723449,1
214723451,1
214723468,1
214723571,1
214724387,5
214724437,1
214724471,1
214724567,2
214724574,1
214724752,1
214724805,2
214724932,1
214725345,1
214725403,1
214725474,1
214725500,13
214725504,7
214725506,103
214725508,195
214725510,14
214725512,4
214725515,14
214725517,4
214725519,7
214725532,102
214725542,36
214725545,2
214725547,8
214725549,83
214725551,459
214726175,1
214726805,1
214727015,2
214727272,1
214727392,3
214727460,1
214727537,1
214727795,2
214727805,1
214728654,3
214728695,1
214729211,2
214729297,1
214729460,1
214729605,1
214730970,3
214731133,1
214731802,3
214732307,1
214732327,3
214732415,2
214732595,2
214732787,1
214732867,2
214732886,1
214733231,3
214733505,2
214733685,1
214733852,2
214733870,1
214733919,4
214733938,1
214734103,1
214734195,1
214734292,1
214735697,1
214736019,1
214736231,1
214736259,1
214736477,1
214736492,1
214736533,1
214736535,1
214736900,1
214737116,1
214737337,21
214737491,1
214738151,1
214738445,59
214738447,30
214738449,113
214738451,61
214738453,162
214738455,28
214738457,174
214738460,105
214738464,21
214738466,23
214738483,1
214738513,2
214738517,1
214738556,1
214738580,1
214738610,1
214738710,1
214738730,1
214738749,1
214738809,1
214738841,1
214738843,1
214738890,2
214738942,1
214738976,2
214738978,1
214738987,1
214739081,2
214739240,1
214739242,1
214739246,2
214739259,1
214739437,1
214739535,1
214739574,1
214739642,1
214739645,2
214739653,1
214739833,1
214740080,1
214740107,4
214740277,1
214740390,1
214740508,2
214740613,1
214740662,1
214741170,4
214741185,1
214741190,2
214741192,5
214741235,2
214741243,4
214741262,1
214741335,2
214741485,1
