,userID,itemID,rating
3055,1737,16,2
3056,908,32,4
3057,1285,18,1
3058,1265,21,4
3059,313,12,4
3060,1010,27,3
3061,1450,10,3
3062,1965,48,4
3063,1187,22,3
3064,355,13,1
3065,1053,36,4
3066,178,48,3
3067,388,40,4
3068,858,29,4
3069,219,32,3
3070,761,5,1
3071,1241,46,1
3072,1608,13,1
3073,1513,1,4
3074,1254,49,4
3075,530,44,1
3076,1954,16,4
3077,1001,37,1
3078,1945,17,2
3079,1256,4,2
3080,481,38,3
3081,1979,46,4
3082,1772,25,4
3083,1819,27,3
3084,696,38,1
3085,297,2,2
3086,668,29,4
3087,18,18,4
3088,1690,7,4
3089,1798,11,3
3090,943,33,1
3091,1967,14,3
3092,186,43,4
3093,830,30,1
3094,679,20,2
3095,1675,33,2
3096,1541,22,1
3097,1923,32,4
3098,1524,43,3
3099,1826,3,3
3100,233,30,3
3101,108,40,2
3102,452,42,1
3103,454,14,3
3104,982,10,1
3105,1255,31,2
3106,180,20,3
3107,1278,41,1
3108,1501,42,2
3109,1329,40,1
3110,527,27,4
3111,1088,3,1
3112,1930,20,3
3113,1696,39,4
3114,261,36,3
3115,193,17,4
3116,1356,3,4
3117,1538,39,1
3118,442,48,3
3119,612,4,1
3120,1948,27,1
3121,223,1,2
3122,522,9,1
3123,1416,16,1
3124,303,18,1
3125,1414,43,1
3126,1812,24,2
3127,951,45,4
3128,1879,5,1
3129,56,41,2
3130,1969,47,3
3131,753,34,1
3132,624,40,3
3133,540,36,3
3134,846,44,2
3135,1175,4,1
3136,123,10,1
3137,1906,37,1
3138,585,18,3
3139,1088,6,3
3140,786,39,2
3141,826,18,2
3142,1837,25,1
3143,1645,2,2
3144,117,16,3
3145,488,4,1
3146,744,7,3
3147,1829,32,4
3148,397,34,2
3149,458,36,4
3150,235,43,4
3151,925,25,2
3152,1216,14,1
3153,128,40,4
3154,1150,43,1
3155,119,39,4
3156,666,23,2
3157,85,31,1
3158,91,33,4
3159,1946,43,1
3160,537,4,3
3161,351,2,3
3162,789,4,3
3163,970,38,4
3164,876,49,2
3165,1116,10,2
3166,1726,39,2
3167,1784,29,4
3168,1022,48,1
3169,1456,20,3
3170,173,35,2
3171,322,13,2
3172,1189,12,3
3173,867,44,4
3174,246,36,4
3175,604,44,1
3176,1119,6,1
3177,748,49,4
3178,1321,3,3
3179,1575,29,3
3180,1830,9,3
3181,466,38,1
3182,569,41,2
3183,161,4,3
3184,1677,10,3
3185,1968,9,3
3186,1960,23,2
3187,1185,30,2
3188,518,29,3
3189,714,8,3
3190,831,24,2
3191,694,47,1
3192,1517,25,1
3193,931,36,3
3194,575,41,3
3195,1462,35,3
3196,1995,7,1
3197,767,37,2
3198,544,23,1
3199,436,11,1
3200,1477,42,3
3201,1789,16,1
3202,1092,48,2
3203,341,39,3
3204,1251,32,1
3205,490,35,2
3206,1371,12,3
3207,1308,47,3
3208,507,14,1
3209,647,5,2
3210,719,41,3
3211,1112,18,4
3212,1930,48,1
3213,42,19,1
3214,1868,39,2
3215,283,45,2
3216,523,30,1
3217,1126,5,1
3218,1664,46,1
3219,1036,31,1
3220,1820,24,3
3221,949,43,4
3222,1164,27,2
3223,32,12,3
3224,725,49,2
3225,390,27,4
3226,530,41,1
3227,1350,39,3
3228,29,41,4
3229,468,17,4
3230,420,29,3
3231,1777,16,1
3232,185,8,1
3233,1963,36,3
3234,1959,39,4
3235,1174,10,1
3236,1079,36,3
3237,960,6,3
3238,1648,6,2
3239,834,16,3
3240,555,31,1
3241,1558,41,3
3242,604,44,4
3243,1754,20,1
3244,714,20,3
3245,1191,45,2
3246,454,27,1
3247,1611,21,4
3248,515,21,2
3249,1182,14,1
3250,1847,6,4
3251,1445,14,4
3252,94,28,3
3253,1162,25,1
3254,602,32,2
3255,244,16,2
3256,711,31,2
3257,1946,17,2
3258,1169,41,4
3259,1487,38,4
3260,1033,42,4
3261,895,35,2
3262,1595,31,1
3263,421,36,2
3264,581,38,3
3265,1947,5,4
3266,1560,38,1
3267,1340,17,3
3268,145,5,1
3269,31,36,1
3270,1392,3,2
3271,934,20,1
3272,1699,42,1
3273,669,27,1
3274,983,4,3
3275,1767,9,3
3276,336,18,1
3277,90,14,3
3278,551,15,4
3279,601,4,2
3280,1955,42,4
3281,624,33,2
3282,963,24,3
3283,1002,4,3
3284,1637,22,4
3285,1910,49,4
3286,1591,19,3
3287,1151,35,2
3288,1947,36,2
3289,1150,47,2
3290,1065,9,1
3291,1723,37,1
3292,34,26,4
3293,1229,18,3
3294,836,29,2
3295,1073,39,4
3296,1709,38,3
3297,1132,47,4
3298,1087,2,2
3299,926,41,4
3300,680,26,4
3301,541,12,2
3302,851,43,2
3303,1505,43,4
3304,1159,33,3
3305,1458,36,2
3306,945,49,2
3307,198,16,1
3308,177,1,4
3309,968,13,3
3310,69,15,1
3311,1368,1,2
3312,976,11,1
3313,1693,27,3
3314,500,6,4
3315,889,43,2
3316,812,6,1
3317,1389,46,4
3318,28,2,3
3319,696,46,2
3320,16,2,4
3321,1976,25,1
3322,1775,49,2
3323,1405,14,4
3324,86,25,4
3325,439,29,2
3326,702,40,3
3327,988,36,2
3328,225,42,1
3329,1161,3,3
3330,1637,35,3
3331,651,46,3
3332,277,14,3
3333,1171,45,3
3334,1923,29,1
3335,166,8,2
3336,1947,17,2
3337,1024,26,1
3338,1248,34,3
3339,503,2,4
3340,1824,3,4
3341,909,44,2
3342,312,45,3
3343,787,9,4
3344,319,5,3
3345,1030,8,2
3346,574,27,4
3347,607,21,3
3348,703,36,3
3349,380,16,4
3350,1806,10,3
3351,583,43,4
3352,1203,24,2
3353,1582,29,4
3354,726,23,3
3355,1089,29,2
3356,1271,16,1
3357,457,39,1
3358,1285,11,3
3359,1729,46,3
3360,1075,38,4
3361,15,43,4
3362,1542,31,2
3363,1100,35,4
3364,1356,34,1
3365,523,35,1
3366,1216,30,1
3367,1855,21,3
3368,1520,47,3
3369,751,11,1
3370,1003,9,2
3371,710,20,1
3372,1825,6,2
3373,1321,8,1
3374,1408,23,4
3375,1120,32,4
3376,936,2,3
3377,1331,37,4
3378,735,13,2
3379,59,25,4
3380,374,26,3
3381,1452,21,4
3382,1633,42,3
3383,159,26,3
3384,1548,18,1
3385,111,13,3
3386,505,16,1
3387,1662,48,4
3388,913,26,2
3389,1528,21,3
3390,223,35,3
3391,647,9,4
3392,930,34,4
3393,942,24,4
3394,1652,19,4
3395,1170,14,3
3396,1538,40,4
3397,397,28,1
3398,1856,23,3
3399,552,39,2
3400,610,43,1
3401,471,6,1
3402,768,47,3
3403,551,8,3
3404,1527,42,3
3405,442,26,2
3406,682,23,4
3407,1103,40,4
3408,20,26,1
3409,1699,8,3
3410,606,16,3
3411,569,1,3
3412,310,9,2
3413,1088,18,4
3414,27,43,3
3415,1997,19,2
3416,1383,34,2
3417,322,35,2
3418,1477,25,4
3419,435,46,1
3420,898,30,4
3421,1096,37,1
3422,1874,13,4
3423,1944,40,2
3424,428,49,2
3425,792,14,1
3426,1936,47,2
3427,635,49,2
3428,789,24,4
3429,1268,24,3
3430,1643,39,1
3431,1677,35,3
3432,417,2,4
3433,558,39,1
3434,1468,30,3
3435,1498,34,3
3436,1978,48,2
3437,1583,29,3
3438,644,32,4
3439,1920,35,3
3440,704,5,4
3441,1056,7,3
3442,824,29,3
3443,1016,47,3
3444,316,10,2
3445,8,47,3
3446,32,12,3
3447,1226,27,2
3448,1754,13,4
3449,1550,46,3
3450,485,28,1
3451,752,20,2
3452,1542,40,4
3453,1855,24,1
3454,43,16,3
3455,148,8,3
3456,719,29,4
3457,1027,41,4
3458,1188,4,4
3459,1545,23,4
3460,417,10,3
3461,1373,4,4
3462,363,19,1
3463,1715,16,1
3464,1275,31,2
3465,855,41,1
3466,442,27,3
3467,1316,46,1
3468,1215,28,4
3469,194,16,3
3470,367,15,3
3471,43,36,3
3472,651,17,1
3473,760,4,2
3474,1718,42,2
3475,319,11,1
3476,1427,28,1
3477,1155,45,3
3478,1633,19,3
3479,1164,38,4
3480,1988,44,3
3481,684,31,4
3482,1938,44,3
3483,636,34,1
3484,509,26,1
3485,1951,13,2
3486,1928,45,3
3487,1426,9,4
3488,1873,40,3
3489,1945,25,2
3490,400,14,2
3491,133,41,2
3492,665,2,3
3493,859,15,3
3494,1237,26,2
3495,1068,23,2
3496,446,42,2
3497,1918,11,2
3498,1891,33,4
3499,1318,35,4
3500,1022,1,3
3501,1082,41,4
3502,699,43,3
3503,833,13,2
3504,1555,2,1
3505,1302,5,2
3506,191,27,1
3507,1029,45,2
3508,1248,3,4
3509,1605,10,2
3510,553,40,4
3511,716,17,4
3512,984,1,4
3513,1764,36,1
3514,1046,17,3
3515,1993,24,4
3516,442,7,2
3517,1466,16,2
3518,1949,16,4
3519,1256,26,3
3520,292,35,4
3521,1646,41,1
3522,1518,25,1
3523,45,46,4
3524,1493,37,1
3525,1145,41,4
3526,889,9,1
3527,570,45,3
3528,741,32,3
3529,1900,20,2
3530,1446,29,2
3531,290,33,1
3532,286,49,2
3533,1986,5,3
3534,295,48,1
3535,1142,1,1
3536,536,2,1
3537,1090,28,3
3538,812,23,1
3539,1134,39,4
3540,515,40,4
3541,116,47,3
3542,313,25,4
3543,1594,23,4
3544,1275,47,1
3545,635,4,3
3546,1457,16,2
3547,1975,49,3
3548,508,45,4
3549,957,7,1
3550,1832,5,3
3551,317,24,4
3552,514,34,1
3553,1479,19,3
3554,1781,48,1
3555,1575,41,2
3556,1582,20,1
3557,416,18,3
3558,88,17,4
3559,932,36,2
3560,624,44,4
3561,1385,41,2
3562,521,3,1
3563,659,46,1
3564,1712,30,4
3565,390,5,1
3566,1276,29,2
3567,1521,13,1
3568,146,6,4
3569,1492,5,3
3570,1766,44,1
3571,1458,14,2
3572,682,35,3
3573,1909,1,4
3574,711,34,4
3575,497,4,3
3576,122,36,3
3577,1256,27,2
3578,1249,47,3
3579,404,49,1
3580,482,45,1
3581,394,38,2
3582,245,35,1
3583,1815,24,4
3584,1876,22,1
3585,136,49,4
3586,917,40,2
3587,153,14,4
3588,1082,12,3
3589,1291,32,1
3590,521,24,4
3591,1147,10,4
3592,1797,32,1
3593,488,14,2
3594,486,3,1
3595,478,33,3
3596,1301,12,1
3597,573,39,4
3598,1822,8,1
3599,898,37,2
3600,736,5,2
3601,631,5,4
3602,1859,12,1
3603,1277,7,1
3604,81,11,1
3605,886,28,4
3606,748,19,3
3607,562,33,1
3608,497,17,4
3609,1804,43,3
3610,643,22,4
3611,82,29,1
3612,1243,24,4
3613,1440,41,2
3614,533,38,2
3615,1366,18,3
3616,1661,28,2
3617,1125,8,4
3618,1160,37,4
3619,490,13,2
3620,1935,27,3
3621,250,18,4
3622,148,3,2
3623,375,39,4
3624,610,34,2
3625,739,5,3
3626,688,41,4
3627,1274,12,4
3628,1213,15,1
3629,138,20,1
3630,360,34,3
3631,192,6,2
3632,113,36,4
3633,1275,24,3
3634,1655,35,2
3635,957,4,1
3636,258,26,3
3637,1289,5,4
3638,1154,8,3
3639,997,1,1
3640,1076,8,3
3641,573,6,3
3642,1971,11,1
3643,1816,37,1
3644,1760,9,3
3645,621,10,2
3646,1252,33,3
3647,765,13,2
3648,1959,40,2
3649,1619,28,3
3650,1849,47,3
3651,1890,40,3
3652,1394,19,4
3653,273,46,3
3654,1281,5,4
3655,1300,4,3
3656,249,19,4
3657,1833,5,1
3658,702,42,4
3659,956,2,4
3660,392,28,3
3661,10,34,1
3662,1285,49,2
3663,1203,40,1
3664,652,39,2
3665,214,34,4
3666,1580,16,4
3667,1562,43,1
3668,551,1,3
3669,510,42,4
3670,636,29,4
3671,264,45,4
3672,1185,24,4
3673,1498,4,3
3674,94,37,4
3675,455,19,4
3676,941,17,3
3677,302,27,2
3678,156,29,3
3679,1337,13,1
3680,1254,22,4
3681,1796,35,2
3682,1372,28,4
3683,1312,43,4
3684,779,32,3
3685,1756,30,4
3686,1596,7,3
3687,761,28,2
3688,129,49,2
3689,1850,36,4
3690,68,28,1
3691,1400,45,4
3692,1719,3,4
3693,248,46,2
3694,1467,31,4
3695,106,25,2
3696,374,29,3
3697,663,35,2
3698,1793,3,2
3699,186,42,4
3700,1040,41,2
3701,910,47,2
3702,978,8,4
3703,591,43,4
3704,1174,37,1
3705,1471,22,4
3706,1247,47,2
3707,869,11,1
3708,1613,44,1
3709,1604,21,4
3710,1065,10,1
3711,1230,9,4
3712,1946,4,4
3713,5,44,1
3714,583,9,4
3715,1814,14,2
3716,1486,31,3
3717,74,26,1
3718,815,33,4
3719,1981,5,2
3720,1531,17,3
3721,197,19,3
3722,1433,15,2
3723,750,3,3
3724,690,10,3
3725,1046,1,3
3726,1034,25,2
3727,748,37,1
3728,922,2,4
3729,1246,38,3
3730,1179,25,1
3731,1063,29,3
3732,1342,12,4
3733,734,10,1
3734,531,28,3
3735,421,21,2
3736,927,21,1
3737,1902,47,1
3738,1140,21,3
3739,826,27,3
3740,1335,14,4
3741,694,36,3
3742,601,9,2
3743,326,23,2
3744,449,35,2
3745,1323,22,3
3746,1726,30,2
3747,1284,9,2
3748,111,47,2
3749,592,11,4
3750,1171,27,4
3751,1924,21,2
3752,1060,46,2
3753,227,10,2
3754,1025,24,2
3755,1133,35,1
3756,262,2,1
3757,404,3,4
3758,580,43,1
3759,1150,43,4
3760,665,28,4
3761,1944,16,1
3762,1102,35,1
3763,1041,38,1
3764,1469,26,4
3765,1084,47,4
3766,1124,29,3
3767,77,43,3
3768,830,46,4
3769,1056,33,4
3770,973,34,4
3771,716,18,2
3772,1914,1,3
3773,131,5,1
3774,1967,46,4
3775,1567,26,1
3776,609,26,1
3777,855,12,2
3778,1419,48,2
3779,1401,30,2
3780,594,4,2
3781,497,1,3
3782,1855,24,1
3783,701,44,4
3784,870,3,2
3785,539,44,4
3786,1793,32,1
3787,146,6,1
3788,647,22,1
3789,654,35,3
3790,1982,25,3
3791,1342,44,3
3792,125,37,1
3793,1162,32,3
3794,260,3,3
3795,1010,33,1
3796,1538,34,1
3797,1083,17,2
3798,1309,46,1
3799,1595,17,1
3800,1310,13,2
3801,1871,30,1
3802,364,39,2
3803,402,7,4
3804,1902,2,4
3805,790,32,3
3806,1837,33,4
3807,1485,29,3
3808,133,5,1
3809,1470,41,3
3810,1517,44,1
3811,887,18,3
3812,142,5,1
3813,710,30,3
3814,495,38,3
3815,1648,20,4
3816,70,11,1
3817,1649,15,4
3818,114,3,4
3819,1249,13,2
3820,1995,30,1
3821,1150,38,3
3822,499,31,1
3823,285,12,3
3824,846,46,1
3825,674,35,4
3826,168,32,3
3827,312,1,2
3828,1590,23,4
3829,1441,3,1
3830,1662,37,3
3831,817,10,2
3832,297,8,2
3833,1222,13,1
3834,1609,3,4
3835,410,42,4
3836,1417,10,1
3837,725,31,4
3838,1086,33,4
3839,1266,44,3
3840,245,16,3
3841,850,25,3
3842,991,18,1
3843,1284,40,2
3844,1242,36,1
3845,599,44,1
3846,841,38,2
3847,1563,16,1
3848,1494,31,2
3849,256,32,4
3850,256,14,1
3851,386,30,2
3852,225,49,3
3853,1773,15,1
3854,322,29,4
3855,351,39,1
3856,396,46,3
3857,274,13,2
3858,732,3,1
3859,1862,28,3
3860,1776,10,3
3861,1904,45,1
3862,1153,4,3
3863,302,12,1
3864,1978,24,4
3865,842,36,1
3866,1857,36,4
3867,843,46,1
3868,1881,7,2
3869,502,5,2
3870,1732,17,4
3871,752,14,1
3872,552,28,3
3873,443,27,3
3874,1604,35,1
3875,869,2,3
3876,188,35,4
3877,130,29,3
3878,772,20,4
3879,707,19,4
3880,966,12,2
3881,1283,21,3
3882,1773,21,2
3883,676,5,1
3884,206,48,1
3885,1050,5,3
3886,1854,3,1
3887,596,34,3
3888,828,32,4
3889,125,20,3
3890,965,49,4
3891,1705,7,1
3892,1233,30,2
3893,1598,1,1
3894,615,17,4
3895,754,12,2
3896,1008,31,4
3897,555,14,4
3898,1762,18,4
3899,1272,22,2
3900,1934,42,1
3901,278,18,1
3902,912,13,2
3903,1429,41,4
3904,1101,34,1
3905,219,8,1
3906,26,24,2
3907,972,2,3
3908,1027,9,3
3909,1892,48,3
3910,1907,12,3
3911,143,47,3
3912,993,38,2
3913,1090,43,3
3914,1812,26,4
3915,1268,36,2
3916,1079,46,1
3917,1518,26,4
3918,640,42,1
3919,14,27,2
3920,469,26,2
3921,1295,22,2
3922,995,8,2
3923,1779,12,4
3924,1244,7,2
3925,1016,18,4
3926,518,1,2
3927,144,45,1
3928,1903,16,4
3929,1588,18,3
3930,1456,45,3
3931,1142,35,3
3932,399,16,1
3933,1128,45,1
3934,295,2,2
3935,1093,36,4
3936,775,48,1
3937,942,13,1
3938,1508,20,1
3939,582,20,3
3940,651,23,2
3941,562,40,4
3942,486,42,3
3943,1682,45,4
3944,701,2,3
3945,1703,6,1
3946,1066,39,4
3947,303,48,1
3948,632,46,3
3949,1019,36,4
3950,37,28,1
3951,1112,46,4
3952,1581,23,1
3953,1606,16,2
3954,623,25,4
3955,1846,4,1
3956,3,10,1
3957,1203,16,2
3958,906,28,3
3959,704,40,3
3960,797,48,2
3961,597,43,3
3962,1824,43,4
3963,1474,25,1
3964,1635,13,4
3965,504,2,3
3966,78,36,4
3967,78,14,4
3968,731,27,1
3969,1341,47,1
3970,803,44,2
3971,1157,34,1
3972,720,30,4
3973,286,41,2
3974,74,36,2
3975,278,34,4
3976,1516,15,4
3977,1568,3,2
3978,1520,44,2
3979,946,4,4
3980,388,22,1
3981,1082,37,1
3982,1897,45,2
3983,1659,46,4
3984,308,44,2
3985,1933,43,4
3986,173,49,1
3987,573,24,1
3988,110,34,1
3989,1234,41,1
3990,1233,25,4
3991,1557,8,1
3992,1634,2,1
3993,488,24,2
3994,115,6,3
3995,1473,32,3
3996,1651,30,4
3997,1418,32,2
3998,1591,1,4
3999,1233,39,4
4000,1006,30,1
4001,1929,22,1
4002,1800,41,1
4003,1717,8,2
4004,565,36,1
4005,1004,28,2
4006,1732,26,3
4007,1962,49,3
4008,1845,5,2
4009,1595,7,3
4010,489,25,4
4011,1205,24,3
4012,1820,48,4
4013,177,49,3
4014,159,41,2
4015,375,27,3
4016,284,47,1
4017,1291,17,2
4018,1836,20,1
4019,1315,9,1
4020,906,32,1
4021,1052,45,2
4022,704,39,1
4023,345,20,4
4024,213,20,4
4025,559,3,2
4026,238,16,4
4027,1595,48,2
4028,1765,9,1
4029,1063,49,2
4030,1642,29,3
4031,1352,34,1
4032,1446,2,3
4033,320,28,2
4034,1750,41,1
4035,14,27,2
4036,47,27,2
4037,1253,11,4
4038,1418,12,1
4039,110,24,3
4040,1017,21,4
4041,1784,6,3
4042,257,27,2
4043,1597,2,2
4044,1599,33,2
4045,1642,28,4
4046,714,31,1
4047,24,47,4
4048,1533,2,1
4049,1422,16,1
4050,1902,8,2
4051,322,44,3
4052,205,7,4
4053,61,1,2
4054,717,8,3
4055,953,45,3
4056,1250,28,2
4057,1297,27,1
4058,186,6,3
4059,1183,42,3
4060,1979,37,1
4061,1401,9,2
4062,1484,33,2
4063,1542,39,4
4064,1023,8,4
4065,617,6,4
4066,617,43,1
4067,146,39,1
4068,965,37,4
4069,327,46,1
4070,417,46,3
4071,233,24,1
4072,1069,20,4
4073,1787,37,1
4074,827,9,1
4075,87,29,3
4076,1997,9,3
4077,641,22,1
4078,2,48,2
4079,777,38,3
4080,1454,27,4
4081,1014,27,3
4082,184,40,2
4083,400,8,4
4084,1447,1,1
4085,1426,32,1
4086,887,28,3
4087,959,22,2
4088,519,37,3
4089,1831,13,3
4090,698,43,4
4091,1916,22,1
4092,292,30,1
4093,551,12,1
4094,1181,32,3
4095,1012,39,1
4096,209,19,2
4097,1321,36,2
4098,405,22,1
4099,1217,5,3
4100,1494,41,4
4101,897,18,3
4102,622,11,2
4103,1477,47,3
4104,1311,1,4
4105,1645,48,3
4106,322,9,2
4107,741,45,2
4108,1888,15,3
4109,413,4,2
4110,1630,44,2
4111,1514,36,1
4112,1858,10,1
4113,997,45,2
4114,865,24,1
4115,1096,8,1
4116,1023,45,3
4117,35,35,4
4118,1769,40,1
4119,1034,21,4
4120,1428,24,3
4121,1582,35,2
4122,220,14,2
4123,1773,14,1
4124,438,41,2
4125,576,20,4
4126,820,22,1
4127,1904,10,4
4128,1662,7,2
4129,1706,3,4
4130,493,39,3
4131,876,28,4
4132,1807,37,1
4133,1834,3,3
4134,1875,44,3
4135,1973,49,1
4136,1632,24,4
4137,14,20,3
4138,1786,24,1
4139,1026,34,2
4140,1748,34,3
4141,1230,31,3
4142,212,45,3
4143,1412,30,2
4144,691,44,2
4145,964,44,2
4146,1724,21,1
4147,48,19,4
4148,262,29,1
4149,200,42,1
4150,104,7,2
4151,223,17,4
4152,412,33,1
4153,69,44,4
4154,85,14,4
4155,1384,33,4
4156,517,20,2
4157,155,6,3
4158,1548,12,2
4159,756,9,2
4160,1474,27,1
4161,1682,25,3
4162,1080,11,3
4163,997,47,4
4164,59,22,3
4165,1337,33,1
4166,351,15,2
4167,1011,12,2
4168,366,7,1
4169,1867,27,3
4170,1492,12,2
4171,1662,10,1
4172,834,35,4
4173,1976,35,1
4174,183,35,2
4175,203,19,3
4176,272,43,4
4177,459,43,1
4178,330,18,3
4179,1495,12,4
4180,1521,21,4
4181,819,48,4
4182,637,41,3
4183,785,32,3
4184,211,23,4
4185,58,25,1
4186,1526,32,1
4187,610,41,1
4188,314,28,4
4189,1986,36,1
4190,73,34,2
4191,794,30,3
4192,762,36,2
4193,1597,43,3
4194,1910,40,1
4195,1926,11,2
4196,309,14,3
4197,402,2,1
4198,161,20,1
4199,1057,9,3
4200,1666,24,3
4201,1442,30,2
4202,1561,15,4
4203,1885,41,2
4204,1349,8,2
4205,1091,11,3
4206,1580,10,1
4207,780,7,2
4208,956,3,4
4209,1983,9,2
4210,1168,12,4
4211,1057,49,2
4212,1750,41,1
4213,1330,11,4
4214,866,25,1
4215,1444,15,2
4216,74,39,3
4217,1172,21,4
4218,722,2,2
4219,1257,27,4
4220,1000,37,2
4221,1134,30,3
4222,553,46,3
4223,1706,33,3
4224,1286,2,3
4225,1900,15,2
4226,1644,16,3
4227,197,23,3
4228,1287,47,3
4229,537,19,3
4230,900,42,4
4231,1388,31,1
4232,1849,21,2
4233,1193,6,1
4234,1752,24,1
4235,1895,18,2
4236,1096,41,3
4237,1171,46,3
4238,1,42,3
4239,487,10,1
4240,1421,22,3
4241,951,49,1
4242,1183,32,2
4243,947,13,1
4244,564,33,4
4245,42,36,2
4246,425,40,4
4247,194,2,3
4248,479,27,4
4249,1787,11,1
4250,609,16,4
4251,996,27,4
4252,169,21,2
4253,1794,49,1
4254,315,31,2
4255,221,47,3
4256,460,15,4
4257,769,15,3
4258,12,12,2
4259,1283,10,1
4260,820,28,3
4261,719,8,3
4262,585,45,3
4263,1512,49,1
4264,1185,47,4
4265,1242,35,1
4266,319,24,3
4267,931,45,4
4268,1803,26,1
4269,1475,32,4
4270,1623,39,2
4271,999,3,2
4272,1718,31,1
4273,405,5,2
4274,1191,9,4
4275,1466,32,2
4276,454,40,2
4277,1633,38,4
4278,394,48,4
4279,1751,44,3
4280,1727,2,2
4281,1171,44,4
4282,1812,5,1
4283,884,2,2
4284,416,34,4
4285,629,22,3
4286,1138,28,1
4287,977,11,4
4288,1264,31,3
4289,378,24,3
4290,1658,5,2
4291,1601,2,3
4292,1952,33,1
4293,983,42,3
4294,1441,13,3
4295,569,34,2
4296,1316,10,1
4297,1829,9,4
4298,942,2,2
4299,529,10,2
4300,423,25,4
4301,1769,29,2
4302,977,40,3
4303,584,42,4
4304,862,18,1
4305,1155,45,1
4306,1451,23,2
4307,538,23,2
4308,1635,23,1
4309,1638,48,2
4310,700,9,1
4311,1155,13,2
4312,895,2,2
4313,259,22,4
4314,1394,4,3
4315,1311,1,1
4316,1501,21,4
4317,1261,34,2
4318,568,27,4
4319,1885,33,4
4320,1038,47,2
4321,1150,31,2
4322,396,25,4
4323,478,33,4
4324,1291,42,3
4325,980,10,3
4326,1174,21,2
4327,1515,19,1
4328,702,4,2
4329,1027,37,2
4330,362,40,2
4331,1439,8,3
4332,1867,18,3
4333,432,31,1
4334,1604,49,3
4335,903,2,4
4336,389,40,4
4337,265,17,2
4338,1865,35,2
4339,1115,18,3
4340,1856,26,3
4341,1091,5,4
4342,252,47,4
4343,715,49,1
4344,29,15,1
4345,1979,2,1
4346,1736,1,2
4347,1796,34,4
4348,1429,9,4
4349,627,36,2
4350,313,29,3
4351,973,43,2
4352,711,6,4
4353,96,20,3
4354,1287,31,2
4355,194,24,2
4356,505,49,4
4357,919,10,1
4358,732,49,1
4359,1258,34,2
4360,1756,4,3
4361,592,12,1
4362,1533,40,2
4363,1420,23,2
4364,533,44,1
4365,555,17,3
4366,532,18,2
4367,86,1,4
4368,1396,26,3
4369,1857,19,2
4370,412,48,1
4371,1664,27,2
4372,195,27,2
4373,896,24,2
4374,1377,35,4
4375,289,44,3
4376,199,8,4
4377,1805,26,3
4378,408,12,2
4379,1954,44,1
4380,1882,22,4
4381,1518,15,3
4382,1755,7,3
4383,450,39,2
4384,234,4,2
4385,326,27,1
4386,576,48,1
4387,1872,33,2
4388,1724,19,1
4389,1,19,4
4390,1062,31,4
4391,190,35,4
4392,1174,13,4
4393,802,26,4
4394,1020,35,1
4395,1560,9,2
4396,1654,10,1
4397,99,30,2
4398,416,14,1
4399,1574,10,2
4400,991,39,1
4401,774,24,2
4402,205,15,1
4403,685,8,1
4404,1036,18,3
4405,1184,2,1
4406,1513,30,4
4407,1515,45,2
4408,207,32,2
4409,967,46,3
4410,1757,46,4
4411,974,40,3
4412,927,14,2
4413,935,13,1
4414,1251,13,4
4415,634,30,1
4416,1939,26,2
4417,628,32,2
4418,1533,48,3
4419,1973,42,1
4420,838,1,1
4421,501,9,2
4422,38,9,4
4423,1422,16,1
4424,1979,2,3
4425,1801,20,2
4426,1620,2,1
4427,557,20,2
4428,1046,6,3
4429,828,28,3
4430,982,40,2
4431,1048,10,4
4432,92,11,1
4433,1072,21,4
4434,1839,20,2
4435,222,25,4
4436,9,7,1
4437,884,22,1
4438,54,2,1
4439,1562,48,1
4440,360,2,2
4441,1340,2,2
4442,343,33,1
4443,1260,9,4
4444,346,16,2
4445,12,37,4
4446,517,37,3
4447,1304,42,4
4448,1675,39,3
4449,1802,27,3
4450,1404,19,1
4451,1962,37,1
4452,455,36,3
4453,238,40,3
4454,1357,14,3
4455,1894,38,2
4456,1131,4,3
4457,1648,16,3
4458,26,23,3
4459,143,3,3
4460,1837,37,4
4461,1328,18,3
4462,947,49,3
4463,191,44,4
4464,1211,34,2
4465,871,41,3
4466,1117,32,1
4467,506,19,3
4468,1884,37,2
4469,1887,10,1
4470,1944,21,4
4471,1555,44,4
4472,248,3,2
4473,1890,42,4
4474,706,1,3
4475,562,42,1
4476,360,2,1
4477,1617,18,3
4478,786,49,3
4479,141,39,3
4480,1710,27,2
4481,1992,1,3
4482,766,35,3
4483,156,6,2
4484,1413,46,1
4485,62,3,2
4486,235,25,4
4487,1181,49,3
4488,427,44,1
4489,304,24,3
4490,1570,33,4
4491,190,45,2
4492,1165,35,4
4493,203,3,2
4494,1809,10,3
4495,575,15,1
4496,1029,49,2
4497,1383,35,2
4498,1155,33,2
4499,852,39,4
4500,1578,30,4
4501,351,5,3
4502,228,49,2
4503,785,2,2
4504,408,36,3
4505,1678,49,1
4506,1884,40,2
4507,905,13,4
4508,1836,13,1
4509,1150,46,4
4510,555,27,4
4511,874,37,2
4512,1436,42,1
4513,868,7,1
4514,1254,43,4
4515,1638,34,4
4516,250,21,2
4517,491,20,4
4518,1921,7,2
4519,1880,17,4
4520,1582,2,4
4521,816,23,1
4522,602,30,1
4523,292,10,3
4524,444,29,2
4525,247,2,2
4526,1053,23,4
