userID,itemID,rating,category
502,16,1,Drinks
502,16,2,Drinks
502,17,3,Bakery
502,47,4,Veg
502,23,1,Veg
502,46,4,Veg
502,5,2,Non Veg
502,13,1,Drinks
502,35,1,SeaFood
502,1,1,EggFood
503,39,3,Non Veg
503,42,3,Non Veg
503,2,4,Non Veg
503,20,1,Veg
503,5,3,Non Veg
503,35,1,SeaFood
503,35,4,SeaFood
504,9,3,Drinks
504,3,2,Non Veg
504,21,3,Veg
504,48,4,Bakery
504,2,3,Non Veg
504,43,3,Veg
504,23,1,Veg
505,16,1,Drinks
505,3,4,Non Veg
505,49,4,Non Veg
505,46,2,Veg
505,35,2,SeaFood
506,19,4,Non Veg
506,19,3,Non Veg
506,23,4,Veg
506,12,3,Drinks
506,36,3,SeaFood
506,8,2,Drinks
506,35,1,SeaFood
506,11,3,Drinks
506,11,4,Drinks
507,14,1,Drinks
507,44,1,Non Veg
507,15,1,Drinks
508,14,3,Drinks
508,37,4,Veg
508,44,3,Non Veg
508,33,4,SeaFood
508,45,4,Non Veg
508,18,4,Bakery
509,6,3,EggFood
509,38,2,Non Veg
509,2,3,Non Veg
509,28,4,Drinks
509,37,2,Veg
509,46,3,Veg
509,5,4,Non Veg
509,31,3,Non Veg
509,18,3,Bakery
509,29,4,Non Veg
509,26,1,Drinks
510,22,1,Veg
510,42,4,Non Veg
510,21,3,Veg
510,43,3,Veg
510,13,3,Drinks
510,11,4,Drinks
511,9,1,Drinks
511,7,2,Drinks
512,9,4,Drinks
512,4,3,Non Veg
513,6,4,EggFood
513,27,4,Bakery
513,18,1,Bakery
514,19,4,Non Veg
514,34,1,SeaFood
514,26,4,Drinks
515,47,4,Veg
515,21,2,Veg
515,28,4,Drinks
515,20,4,Veg
515,40,4,Veg
515,8,4,Drinks
516,6,3,EggFood
516,22,4,Veg
516,14,1,Drinks
516,10,2,Drinks
516,43,2,Veg
516,12,2,Drinks
516,24,3,Veg
516,32,4,SeaFood
517,22,2,Veg
517,21,4,Veg
517,37,3,Veg
517,20,2,Veg
518,30,4,SeaFood
518,37,4,Veg
518,1,2,EggFood
518,29,3,Non Veg
518,29,2,Non Veg
519,48,1,Bakery
519,2,2,Non Veg
519,28,2,Drinks
519,37,3,Veg
519,32,2,SeaFood
519,5,3,Non Veg
519,13,4,Drinks
520,3,1,Non Veg
520,1,1,EggFood
521,6,4,EggFood
521,3,1,Non Veg
521,42,1,Non Veg
521,42,3,Non Veg
521,23,4,Veg
521,37,4,Veg
521,24,4,Veg
521,20,3,Veg
521,5,2,Non Veg
521,1,2,EggFood
522,9,1,Drinks
522,41,3,Veg
523,19,2,Non Veg
523,30,1,SeaFood
523,49,2,Non Veg
523,18,1,Bakery
523,35,1,SeaFood
524,6,3,EggFood
524,41,4,Veg
524,13,4,Drinks
525,22,1,Veg
525,27,1,Bakery
525,47,3,Veg
525,48,2,Bakery
525,24,3,Veg
525,20,4,Veg
525,20,4,Veg
525,45,1,Non Veg
525,35,4,SeaFood
526,6,3,EggFood
526,16,1,Drinks
526,9,4,Drinks
526,12,4,Drinks
526,49,4,Non Veg
526,44,3,Non Veg
526,44,2,Non Veg
526,13,1,Drinks
527,27,4,Bakery
527,34,2,SeaFood
527,36,4,SeaFood
528,4,2,Non Veg
528,20,3,Veg
528,1,4,EggFood
529,22,4,Veg
529,10,2,Drinks
529,10,4,Drinks
529,15,2,Drinks
529,5,1,Non Veg
529,31,2,Non Veg
529,18,2,Bakery
529,29,3,Non Veg
530,30,4,SeaFood
530,44,1,Non Veg
530,15,3,Drinks
530,33,2,SeaFood
530,33,2,SeaFood
530,45,3,Non Veg
530,41,1,Veg
531,28,3,Drinks
531,32,3,SeaFood
531,13,4,Drinks
531,31,4,Non Veg
531,11,2,Drinks
532,3,4,Non Veg
532,48,3,Bakery
532,49,4,Non Veg
532,31,4,Non Veg
532,18,2,Bakery
533,47,1,Veg
533,42,2,Non Veg
533,42,2,Non Veg
533,38,2,Non Veg
533,46,1,Veg
533,44,1,Non Veg
533,5,3,Non Veg
533,33,2,SeaFood
533,8,2,Drinks
534,9,1,Drinks
534,3,4,Non Veg
534,12,4,Drinks
534,4,2,Non Veg
534,13,2,Drinks
535,16,4,Drinks
535,17,4,Bakery
535,12,4,Drinks
535,4,2,Non Veg
535,11,3,Drinks
536,16,3,Drinks
536,2,1,Non Veg
536,49,2,Non Veg
537,16,3,Drinks
537,19,3,Non Veg
537,38,3,Non Veg
537,43,3,Veg
537,23,1,Veg
537,4,3,Non Veg
537,49,3,Non Veg
537,45,1,Non Veg
538,16,4,Drinks
538,19,1,Non Veg
538,23,2,Veg
538,49,3,Non Veg
538,46,4,Veg
538,41,1,Veg
538,18,2,Bakery
539,16,3,Drinks
539,3,4,Non Veg
539,43,3,Veg
539,44,4,Non Veg
539,45,3,Non Veg
539,45,2,Non Veg
539,45,3,Non Veg
539,41,4,Veg
539,35,4,SeaFood
540,19,4,Non Veg
540,36,3,SeaFood
540,8,2,Drinks
541,6,4,EggFood
541,25,4,Drinks
541,2,2,Non Veg
541,12,2,Drinks
541,7,1,Drinks
542,38,2,Non Veg
542,7,4,Drinks
542,24,1,Veg
542,49,2,Non Veg
542,35,3,SeaFood
543,23,2,Veg
543,33,3,SeaFood
543,41,4,Veg
543,41,2,Veg
544,39,1,Non Veg
544,16,1,Drinks
544,23,1,Veg
544,7,1,Drinks
544,18,1,Bakery
544,26,4,Drinks
544,11,4,Drinks
545,38,4,Non Veg
545,48,4,Bakery
545,30,1,SeaFood
545,46,1,Veg
545,31,3,Non Veg
546,30,3,SeaFood
546,12,4,Drinks
546,45,3,Non Veg
546,45,3,Non Veg
546,29,4,Non Veg
547,9,1,Drinks
547,14,2,Drinks
547,33,1,SeaFood
547,8,2,Drinks
548,9,4,Drinks
548,12,4,Drinks
548,24,1,Veg
548,46,3,Veg
548,15,2,Drinks
548,5,1,Non Veg
549,39,2,Non Veg
549,7,4,Drinks
549,8,4,Drinks
550,27,3,Bakery
550,3,4,Non Veg
550,21,1,Veg
550,38,2,Non Veg
550,37,1,Veg
550,20,1,Veg
550,13,2,Drinks
550,18,2,Bakery
550,29,1,Non Veg
551,6,4,EggFood
551,28,4,Drinks
551,12,4,Drinks
551,12,1,Drinks
551,15,4,Drinks
551,8,3,Drinks
551,1,3,EggFood
552,39,2,Non Veg
552,28,3,Drinks
552,31,2,Non Veg
553,6,2,EggFood
553,46,3,Veg
553,46,4,Veg
553,44,1,Non Veg
553,40,4,Veg
554,27,1,Bakery
554,34,1,SeaFood
554,48,3,Bakery
554,45,1,Non Veg
555,22,3,Veg
555,27,4,Bakery
555,17,3,Bakery
555,14,4,Drinks
555,21,3,Veg
555,28,1,Drinks
555,31,1,Non Veg
556,3,3,Non Veg
556,20,2,Veg
557,22,2,Veg
557,30,4,SeaFood
557,20,2,Veg
557,49,4,Non Veg
557,29,1,Non Veg
558,39,1,Non Veg
558,27,1,Bakery
558,20,3,Veg
558,46,3,Veg
558,40,2,Veg
559,3,2,Non Veg
559,14,3,Drinks
559,2,2,Non Veg
559,10,1,Drinks
559,43,2,Veg
559,28,4,Drinks
559,45,4,Non Veg
560,21,2,Veg
560,36,2,SeaFood
560,1,3,EggFood
561,39,3,Non Veg
561,45,3,Non Veg
561,18,3,Bakery
561,26,2,Drinks
561,26,3,Drinks
562,16,2,Drinks
562,17,3,Bakery
562,42,1,Non Veg
562,38,1,Non Veg
562,20,4,Veg
562,46,2,Veg
562,33,1,SeaFood
562,40,4,Veg
563,31,2,Non Veg
564,48,1,Bakery
564,2,3,Non Veg
564,28,3,Drinks
564,37,1,Veg
564,33,4,SeaFood
564,1,3,EggFood
565,39,1,Non Veg
565,19,3,Non Veg
565,14,4,Drinks
565,7,2,Drinks
565,7,3,Drinks
565,45,3,Non Veg
565,36,1,SeaFood
565,31,4,Non Veg
566,28,1,Drinks
566,12,4,Drinks
567,34,4,SeaFood
567,38,4,Non Veg
567,23,4,Veg
567,35,1,SeaFood
568,27,4,Bakery
568,17,3,Bakery
568,30,2,SeaFood
568,15,2,Drinks
568,18,1,Bakery
568,26,4,Drinks
569,34,3,SeaFood
569,34,2,SeaFood
569,21,1,Veg
569,41,2,Veg
569,13,2,Drinks
569,35,2,SeaFood
569,35,3,SeaFood
569,1,3,EggFood
570,19,2,Non Veg
570,42,2,Non Veg
570,30,4,SeaFood
570,10,1,Drinks
570,24,2,Veg
570,45,3,Non Veg
570,29,2,Non Veg
571,28,4,Drinks
571,13,4,Drinks
571,36,1,SeaFood
571,18,1,Bakery
572,14,3,Drinks
572,45,1,Non Veg
573,6,3,EggFood
573,39,4,Non Veg
573,27,3,Bakery
573,12,3,Drinks
573,7,2,Drinks
573,4,3,Non Veg
573,24,1,Veg
573,20,2,Veg
573,32,4,SeaFood
573,32,3,SeaFood
574,22,2,Veg
574,27,4,Bakery
574,3,2,Non Veg
574,3,4,Non Veg
574,42,4,Non Veg
574,38,4,Non Veg
574,12,4,Drinks
574,7,2,Drinks
574,44,4,Non Veg
574,33,2,SeaFood
574,45,3,Non Veg
575,19,4,Non Veg
575,9,4,Drinks
575,12,4,Drinks
575,15,1,Drinks
575,15,4,Drinks
575,41,3,Veg
576,6,4,EggFood
576,39,4,Non Veg
576,48,1,Bakery
576,43,4,Veg
576,20,4,Veg
576,46,1,Veg
576,11,4,Drinks
577,3,2,Non Veg
577,48,4,Bakery
577,20,2,Veg
577,41,4,Veg
577,41,2,Veg
578,6,4,EggFood
578,3,2,Non Veg
578,2,1,Non Veg
578,23,4,Veg
579,19,4,Non Veg
579,14,2,Drinks
579,23,2,Veg
579,20,3,Veg
579,20,1,Veg
579,49,4,Non Veg
579,1,3,EggFood
580,25,4,Drinks
580,47,4,Veg
580,43,1,Veg
580,41,1,Veg
580,13,3,Drinks
580,8,1,Drinks
580,1,3,EggFood
581,9,4,Drinks
581,3,3,Non Veg
581,34,3,SeaFood
581,38,3,Non Veg
581,35,1,SeaFood
582,42,2,Non Veg
582,7,4,Drinks
582,20,3,Veg
582,20,3,Veg
582,18,2,Bakery
583,27,4,Bakery
583,9,4,Drinks
583,10,2,Drinks
583,43,4,Veg
583,23,4,Veg
584,22,3,Veg
584,42,4,Non Veg
584,20,1,Veg
584,44,2,Non Veg
584,44,3,Non Veg
584,41,4,Veg
584,11,4,Drinks
585,39,1,Non Veg
585,10,4,Drinks
585,45,3,Non Veg
585,8,3,Drinks
585,18,3,Bakery
585,1,3,EggFood
585,11,3,Drinks
586,6,4,EggFood
586,9,3,Drinks
586,3,1,Non Veg
586,43,1,Veg
586,23,2,Veg
586,32,2,SeaFood
587,6,3,EggFood
587,16,1,Drinks
587,9,2,Drinks
587,32,1,SeaFood
587,33,2,SeaFood
587,31,4,Non Veg
588,20,2,Veg
588,44,1,Non Veg
588,31,3,Non Veg
589,39,4,Non Veg
589,9,2,Drinks
589,2,4,Non Veg
589,7,1,Drinks
590,22,4,Veg
590,47,2,Veg
590,7,2,Drinks
590,15,2,Drinks
590,5,4,Non Veg
590,8,3,Drinks
590,26,1,Drinks
590,11,4,Drinks
590,11,4,Drinks
591,6,1,EggFood
591,6,2,EggFood
591,27,3,Bakery
591,19,1,Non Veg
591,21,3,Veg
591,43,4,Veg
591,32,2,SeaFood
591,36,1,SeaFood
591,31,1,Non Veg
591,35,1,SeaFood
591,29,1,Non Veg
592,14,1,Drinks
592,12,1,Drinks
592,20,3,Veg
592,44,2,Non Veg
592,45,3,Non Veg
592,36,3,SeaFood
592,11,4,Drinks
593,39,2,Non Veg
593,30,2,SeaFood
593,45,1,Non Veg
594,4,2,Non Veg
595,42,2,Non Veg
595,2,2,Non Veg
595,31,1,Non Veg
595,11,2,Drinks
596,19,3,Non Veg
596,17,3,Bakery
596,34,3,SeaFood
596,20,4,Veg
596,45,1,Non Veg
596,45,4,Non Veg
597,27,2,Bakery
597,30,1,SeaFood
597,43,3,Veg
597,28,4,Drinks
597,12,4,Drinks
598,43,2,Veg
598,12,4,Drinks
598,7,1,Drinks
598,45,3,Non Veg
598,11,2,Drinks
599,17,1,Bakery
599,9,3,Drinks
599,23,1,Veg
599,46,1,Veg
599,44,1,Non Veg
600,3,1,Non Veg
600,10,1,Drinks
600,4,1,Non Veg
600,32,3,SeaFood
600,46,1,Veg
600,41,3,Veg
600,26,1,Drinks
601,9,3,Drinks
601,9,2,Drinks
601,14,1,Drinks
601,43,1,Veg
601,4,2,Non Veg
601,32,3,SeaFood
601,36,1,SeaFood
601,36,4,SeaFood
602,3,1,Non Veg
602,2,1,Non Veg
602,30,1,SeaFood
602,37,3,Veg
602,32,2,SeaFood
602,44,4,Non Veg
603,40,2,Veg
603,41,1,Veg
603,8,3,Drinks
603,29,1,Non Veg
604,27,4,Bakery
604,17,3,Bakery
604,38,2,Non Veg
604,44,1,Non Veg
604,44,4,Non Veg
604,33,3,SeaFood
604,40,3,Veg
604,40,2,Veg
604,29,3,Non Veg
605,17,2,Bakery
605,38,3,Non Veg
605,7,3,Drinks
605,24,4,Veg
605,15,4,Drinks
605,41,3,Veg
606,16,3,Drinks
606,2,1,Non Veg
606,30,1,SeaFood
606,12,4,Drinks
606,49,1,Non Veg
606,11,1,Drinks
607,16,4,Drinks
607,34,3,SeaFood
607,21,3,Veg
607,24,4,Veg
607,20,1,Veg
607,33,4,SeaFood
608,6,3,EggFood
608,18,3,Bakery
609,16,4,Drinks
609,19,4,Non Veg
609,32,1,SeaFood
609,1,1,EggFood
609,26,1,Drinks
610,34,2,SeaFood
610,48,1,Bakery
610,43,1,Veg
610,49,4,Non Veg
610,32,2,SeaFood
610,15,3,Drinks
610,33,2,SeaFood
610,41,1,Veg
611,22,2,Veg
611,3,3,Non Veg
611,21,4,Veg
611,32,3,SeaFood
612,43,4,Veg
612,4,1,Non Veg
612,32,2,SeaFood
612,26,1,Drinks
613,27,2,Bakery
613,20,1,Veg
613,32,2,SeaFood
613,8,2,Drinks
613,31,1,Non Veg
613,26,2,Drinks
613,11,3,Drinks
614,14,3,Drinks
614,45,3,Non Veg
615,25,1,Drinks
615,17,4,Bakery
615,9,1,Drinks
615,34,1,SeaFood
615,2,3,Non Veg
615,43,4,Veg
615,13,3,Drinks
615,36,4,SeaFood
615,1,1,EggFood
616,39,3,Non Veg
616,21,3,Veg
616,24,3,Veg
616,1,1,EggFood
617,6,4,EggFood
617,3,1,Non Veg
617,43,1,Veg
617,5,2,Non Veg
617,8,4,Drinks
617,11,3,Drinks
618,39,4,Non Veg
618,43,4,Veg
618,49,2,Non Veg
618,49,1,Non Veg
618,13,3,Drinks
618,31,4,Non Veg
618,29,1,Non Veg
619,17,4,Bakery
619,5,3,Non Veg
620,18,1,Bakery
621,16,2,Drinks
621,14,4,Drinks
621,10,2,Drinks
621,37,4,Veg
621,37,3,Veg
621,46,1,Veg
622,47,1,Veg
622,21,1,Veg
622,30,2,SeaFood
622,49,1,Non Veg
622,40,4,Veg
622,11,3,Drinks
622,11,2,Drinks
623,6,3,EggFood
623,25,4,Drinks
623,25,2,Drinks
623,25,3,Drinks
623,27,4,Bakery
623,12,3,Drinks
623,7,4,Drinks
623,46,1,Veg
623,45,2,Non Veg
623,41,1,Veg
623,35,4,SeaFood
623,1,4,EggFood
624,22,1,Veg
624,42,4,Non Veg
624,14,1,Drinks
624,2,2,Non Veg
624,44,4,Non Veg
624,33,2,SeaFood
624,45,4,Non Veg
624,40,3,Veg
624,13,3,Drinks
625,25,2,Drinks
625,10,1,Drinks
625,5,1,Non Veg
625,41,3,Veg
625,35,1,SeaFood
626,13,1,Drinks
627,19,1,Non Veg
627,4,2,Non Veg
627,36,2,SeaFood
627,31,2,Non Veg
628,12,1,Drinks
628,32,2,SeaFood
629,22,3,Veg
629,9,3,Drinks
629,14,4,Drinks
629,8,3,Drinks
630,39,2,Non Veg
630,21,1,Veg
630,4,4,Non Veg
630,24,3,Veg
630,45,3,Non Veg
630,11,3,Drinks
631,22,2,Veg
631,25,4,Drinks
631,21,2,Veg
631,24,2,Veg
631,5,4,Non Veg
632,27,4,Bakery
632,42,1,Non Veg
632,46,3,Veg
632,41,1,Veg
632,18,4,Bakery
633,34,4,SeaFood
633,45,1,Non Veg
633,13,1,Drinks
633,13,4,Drinks
633,36,1,SeaFood
633,36,4,SeaFood
633,8,4,Drinks
634,22,1,Veg
634,22,4,Veg
634,30,1,SeaFood
634,30,3,SeaFood
634,30,1,SeaFood
634,5,2,Non Veg
634,41,1,Veg
635,6,2,EggFood
635,38,4,Non Veg
635,2,3,Non Veg
635,4,3,Non Veg
635,49,2,Non Veg
635,41,4,Veg
635,8,2,Drinks
635,11,4,Drinks
636,34,1,SeaFood
636,20,3,Veg
636,49,2,Non Veg
636,18,4,Bakery
636,29,4,Non Veg
637,39,2,Non Veg
637,39,2,Non Veg
637,16,1,Drinks
637,41,3,Veg
638,3,4,Non Veg
638,42,1,Non Veg
638,43,3,Veg
638,40,3,Veg
638,36,4,SeaFood
638,1,4,EggFood
639,6,2,EggFood
639,19,1,Non Veg
639,7,3,Drinks
639,46,3,Veg
639,8,3,Drinks
639,18,4,Bakery
640,42,1,Non Veg
641,22,1,Veg
641,25,2,Drinks
641,47,1,Veg
641,7,1,Drinks
642,3,3,Non Veg
642,40,2,Veg
643,22,4,Veg
643,3,4,Non Veg
643,15,1,Drinks
643,8,1,Drinks
644,39,2,Non Veg
644,39,3,Non Veg
644,21,4,Veg
644,32,4,SeaFood
644,18,1,Bakery
645,49,3,Non Veg
645,49,2,Non Veg
645,44,4,Non Veg
645,5,3,Non Veg
645,33,1,SeaFood
646,17,2,Bakery
646,20,3,Veg
646,32,1,SeaFood
647,22,1,Veg
647,39,3,Non Veg
647,17,4,Bakery
647,9,4,Drinks
647,4,2,Non Veg
647,5,2,Non Veg
647,5,1,Non Veg
647,13,3,Drinks
648,47,4,Veg
648,3,4,Non Veg
649,19,1,Non Veg
649,17,1,Bakery
649,20,2,Veg
649,46,4,Veg
649,41,4,Veg
649,13,1,Drinks
650,9,1,Drinks
650,12,1,Drinks
650,20,4,Veg
651,27,3,Bakery
651,27,2,Bakery
651,17,1,Bakery
651,28,3,Drinks
651,28,4,Drinks
651,23,2,Veg
651,37,4,Veg
651,4,4,Non Veg
651,46,3,Veg
651,46,2,Veg
651,31,1,Non Veg
652,39,2,Non Veg
652,27,4,Bakery
652,40,2,Veg
652,40,2,Veg
653,7,1,Drinks
653,46,4,Veg
653,26,2,Drinks
654,25,3,Drinks
654,16,3,Drinks
654,10,1,Drinks
654,43,2,Veg
654,41,1,Veg
654,35,3,SeaFood
655,16,4,Drinks
655,16,1,Drinks
655,27,1,Bakery
655,34,2,SeaFood
655,15,2,Drinks
655,18,3,Bakery
656,16,2,Drinks
656,12,2,Drinks
656,49,1,Non Veg
656,44,1,Non Veg
656,31,1,Non Veg
657,34,4,SeaFood
658,42,2,Non Veg
658,42,1,Non Veg
658,12,3,Drinks
658,41,3,Veg
658,29,3,Non Veg
658,26,2,Drinks
659,21,2,Veg
659,46,1,Veg
660,22,4,Veg
660,10,4,Drinks
660,33,1,SeaFood
661,16,4,Drinks
661,42,4,Non Veg
661,33,2,SeaFood
662,34,4,SeaFood
662,10,2,Drinks
662,24,1,Veg
662,46,2,Veg
662,8,4,Drinks
663,21,3,Veg
663,24,1,Veg
663,35,2,SeaFood
664,21,1,Veg
664,43,1,Veg
664,12,2,Drinks
664,8,4,Drinks
664,26,4,Drinks
665,27,3,Bakery
665,19,1,Non Veg
665,3,1,Non Veg
665,48,2,Bakery
665,2,3,Non Veg
665,28,4,Drinks
665,33,2,SeaFood
665,41,2,Veg
666,6,2,EggFood
666,3,2,Non Veg
666,34,3,SeaFood
666,23,2,Veg
666,8,4,Drinks
666,35,1,SeaFood
667,27,3,Bakery
667,14,2,Drinks
667,21,2,Veg
667,2,1,Non Veg
667,30,4,SeaFood
667,4,1,Non Veg
667,32,3,SeaFood
668,19,1,Non Veg
668,17,3,Bakery
668,42,2,Non Veg
668,46,3,Veg
668,40,1,Veg
668,29,4,Non Veg
669,25,1,Drinks
669,27,1,Bakery
669,42,2,Non Veg
669,32,3,SeaFood
669,13,2,Drinks
670,25,2,Drinks
670,3,2,Non Veg
670,42,1,Non Veg
670,42,2,Non Veg
670,32,2,SeaFood
670,36,1,SeaFood
670,18,4,Bakery
671,46,2,Veg
671,29,3,Non Veg
672,30,1,SeaFood
672,20,4,Veg
672,20,1,Veg
672,31,1,Non Veg
672,29,2,Non Veg
673,25,4,Drinks
673,27,3,Bakery
673,47,1,Veg
673,9,2,Drinks
673,38,2,Non Veg
673,46,4,Veg
673,29,1,Non Veg
674,22,4,Veg
674,34,1,SeaFood
674,24,4,Veg
674,35,4,SeaFood
675,35,1,SeaFood
675,11,3,Drinks
676,9,2,Drinks
676,3,1,Non Veg
676,38,3,Non Veg
676,5,1,Non Veg
677,14,2,Drinks
677,48,4,Bakery
677,37,3,Veg
677,35,2,SeaFood
677,1,3,EggFood
678,25,2,Drinks
678,3,3,Non Veg
678,23,4,Veg
678,20,3,Veg
678,32,4,SeaFood
678,15,3,Drinks
678,45,2,Non Veg
678,40,2,Veg
679,25,2,Drinks
679,27,1,Bakery
679,47,2,Veg
679,42,4,Non Veg
679,10,4,Drinks
679,12,1,Drinks
679,20,2,Veg
679,49,2,Non Veg
679,18,2,Bakery
680,19,4,Non Veg
680,21,3,Veg
680,4,2,Non Veg
680,26,4,Drinks
681,27,4,Bakery
681,21,4,Veg
681,30,3,SeaFood
681,10,4,Drinks
681,43,2,Veg
681,49,4,Non Veg
681,49,1,Non Veg
681,15,4,Drinks
682,30,4,SeaFood
682,23,4,Veg
682,44,4,Non Veg
682,13,3,Drinks
682,35,3,SeaFood
683,31,3,Non Veg
684,13,3,Drinks
684,31,4,Non Veg
685,25,3,Drinks
685,4,3,Non Veg
685,8,1,Drinks
686,19,1,Non Veg
686,9,4,Drinks
686,30,2,SeaFood
686,37,3,Veg
686,12,4,Drinks
686,35,3,SeaFood
687,9,3,Drinks
687,31,2,Non Veg
688,22,3,Veg
688,3,2,Non Veg
688,21,1,Veg
688,38,3,Non Veg
688,43,1,Veg
688,23,1,Veg
688,12,3,Drinks
688,41,4,Veg
688,36,2,SeaFood
689,19,4,Non Veg
690,22,2,Veg
690,42,3,Non Veg
690,10,3,Drinks
690,32,3,SeaFood
690,36,3,SeaFood
690,8,2,Drinks
691,37,1,Veg
691,44,2,Non Veg
691,36,2,SeaFood
692,16,2,Drinks
692,19,4,Non Veg
692,17,3,Bakery
692,40,3,Veg
693,10,3,Drinks
693,28,3,Drinks
693,41,1,Veg
693,36,2,SeaFood
693,29,4,Non Veg
694,47,1,Veg
694,21,4,Veg
694,37,2,Veg
694,32,3,SeaFood
694,36,3,SeaFood
695,16,1,Drinks
695,7,1,Drinks
695,32,4,SeaFood
696,27,3,Bakery
696,19,3,Non Veg
696,34,1,SeaFood
696,38,1,Non Veg
696,38,3,Non Veg
696,46,2,Veg
696,13,3,Drinks
697,16,2,Drinks
697,19,3,Non Veg
697,15,1,Drinks
698,43,4,Veg
698,5,2,Non Veg
698,45,3,Non Veg
698,41,4,Veg
699,25,2,Drinks
699,10,1,Drinks
699,43,3,Veg
699,28,1,Drinks
699,28,2,Drinks
699,20,4,Veg
699,40,1,Veg
699,41,2,Veg
699,36,1,SeaFood
700,25,3,Drinks
700,47,4,Veg
700,9,1,Drinks
700,3,4,Non Veg
700,32,1,SeaFood
700,44,2,Non Veg
701,22,3,Veg
701,3,3,Non Veg
701,34,4,SeaFood
701,14,4,Drinks
701,2,3,Non Veg
701,20,3,Veg
701,44,4,Non Veg
702,47,3,Veg
702,42,4,Non Veg
702,23,4,Veg
702,4,2,Non Veg
702,45,4,Non Veg
702,40,3,Veg
703,17,1,Bakery
703,38,1,Non Veg
703,24,2,Veg
703,41,2,Veg
703,41,3,Veg
703,36,3,SeaFood
704,39,1,Non Veg
704,47,4,Veg
704,3,2,Non Veg
704,42,2,Non Veg
704,42,1,Non Veg
704,34,3,SeaFood
704,14,1,Drinks
704,23,3,Veg
704,5,4,Non Veg
704,40,3,Veg
704,11,2,Drinks
705,25,1,Drinks
705,2,2,Non Veg
705,40,2,Veg
705,36,1,SeaFood
706,16,1,Drinks
706,3,1,Non Veg
706,48,4,Bakery
706,35,4,SeaFood
706,1,3,EggFood
707,19,4,Non Veg
707,17,3,Bakery
707,21,3,Veg
707,45,2,Non Veg
708,44,1,Non Veg
708,8,1,Drinks
709,12,2,Drinks
709,7,4,Drinks
709,29,2,Non Veg
710,17,3,Bakery
710,9,2,Drinks
710,48,1,Bakery
710,30,3,SeaFood
710,20,1,Veg
711,6,4,EggFood
711,16,1,Drinks
711,34,4,SeaFood
711,48,1,Bakery
711,31,2,Non Veg
712,19,1,Non Veg
712,17,3,Bakery
712,38,1,Non Veg
713,6,2,EggFood
713,17,3,Bakery
713,2,1,Non Veg
713,36,3,SeaFood
713,26,1,Drinks
714,20,3,Veg
714,32,1,SeaFood
714,33,3,SeaFood
714,8,3,Drinks
714,31,1,Non Veg
714,26,1,Drinks
715,16,2,Drinks
715,2,2,Non Veg
715,20,4,Veg
715,49,1,Non Veg
716,6,4,EggFood
716,17,4,Bakery
716,3,4,Non Veg
716,37,3,Veg
716,4,1,Non Veg
716,46,2,Veg
716,18,2,Bakery
717,27,2,Bakery
717,17,2,Bakery
717,21,2,Veg
717,30,4,SeaFood
717,30,1,SeaFood
717,13,1,Drinks
717,8,3,Drinks
717,35,4,SeaFood
718,39,4,Non Veg
718,3,1,Non Veg
718,46,1,Veg
718,31,2,Non Veg
719,45,1,Non Veg
719,41,3,Veg
719,8,3,Drinks
719,29,4,Non Veg
720,30,4,SeaFood
720,13,4,Drinks
720,1,3,EggFood
720,11,4,Drinks
721,39,3,Non Veg
721,9,1,Drinks
722,6,4,EggFood
722,16,1,Drinks
722,2,2,Non Veg
722,43,2,Veg
722,35,4,SeaFood
723,10,1,Drinks
723,43,3,Veg
723,7,4,Drinks
723,5,2,Non Veg
724,10,4,Drinks
724,46,4,Veg
724,15,3,Drinks
724,18,1,Bakery
724,26,2,Drinks
725,14,1,Drinks
725,21,4,Veg
725,12,4,Drinks
725,49,2,Non Veg
725,31,4,Non Veg
726,21,2,Veg
726,10,1,Drinks
726,23,3,Veg
726,23,2,Veg
726,26,4,Drinks
727,22,2,Veg
727,16,2,Drinks
727,38,2,Non Veg
727,30,4,SeaFood
727,4,3,Non Veg
727,13,4,Drinks
727,18,3,Bakery
728,27,1,Bakery
728,48,4,Bakery
728,23,1,Veg
729,18,2,Bakery
730,9,1,Drinks
730,12,2,Drinks
730,12,3,Drinks
730,20,3,Veg
731,27,1,Bakery
731,38,4,Non Veg
731,38,2,Non Veg
731,23,3,Veg
731,8,3,Drinks
731,29,3,Non Veg
732,3,1,Non Veg
732,2,3,Non Veg
732,10,1,Drinks
732,28,4,Drinks
732,49,1,Non Veg
732,45,4,Non Veg
733,39,1,Non Veg
733,9,4,Drinks
733,38,4,Non Veg
734,38,1,Non Veg
734,10,1,Drinks
734,44,3,Non Veg
734,15,3,Drinks
735,19,1,Non Veg
735,42,1,Non Veg
735,2,4,Non Veg
735,7,3,Drinks
735,13,2,Drinks
735,29,1,Non Veg
735,26,4,Drinks
736,27,3,Bakery
736,34,4,SeaFood
736,37,4,Veg
736,5,2,Non Veg
737,12,3,Drinks
737,33,2,SeaFood
737,45,1,Non Veg
737,41,2,Veg
737,29,2,Non Veg
738,37,1,Veg
738,24,2,Veg
738,29,2,Non Veg
739,25,2,Drinks
739,47,1,Veg
739,30,1,SeaFood
739,5,3,Non Veg
739,11,1,Drinks
740,13,3,Drinks
740,11,3,Drinks
741,16,1,Drinks
741,24,4,Veg
741,32,3,SeaFood
741,45,2,Non Veg
742,43,1,Veg
742,41,3,Veg
743,17,1,Bakery
